,k11,k21,k31,k41,k51,k61,k71,k81,k91,k101,k111,k121,k131,k141,k151,k161,k171,k181,k191,k201,k211,k221,k231,k241,k251,k261,k271,k281,k291,k301,k311,k321,k331,k341,k351,k361,k371,k381,k391,k401,k411,k421,k431,k441,k451,k461,k471,k481,k491,k501,k511,k521,k531,k541,k551,k561,k571,k581,k591,k601,k611,k621,k631,k641
10,0.8817522735953887,1.0108049312449363,1.254546230918467,1.9144247817353255,1.3439301040820102,0.771911086883156,0.26350554550564675,0.17994024171367734,0.1573947537512306,0.1924184136356707,0.2928965214893078,0.3876193701137211,0.6417727748267837,0.8960234731255008,1.5055738058135568,2.009554502243626,2.09628797829274,1.5532610050155118,1.0250235717671439,0.5393208202974902,0.38516464788613003,0.29752510880909117,0.5246685010242167,1.0307009197682353,2.2528463999664683,2.898954346083195,2.392732256242982,2.9629661835320684,3.123762330379029,4.528740809905252,3.1494852842663086,2.257882677212836,1.3362210522257993,0.8328020503272033,0.7610336428413674,0.5265906371713607,0.4632699408491416,0.4335194216647139,0.8224256253353918,2.1235494323062474,3.083165015043023,2.9575067279422855,2.917957484112205,2.7831474417708586,3.4296764050274184,2.5528106871006577,3.165517414181916,1.8688807714657565,0.8757756293787733,0.2669983977455127,0.18723343190895317,0.16669548874597886,0.3155153172303914,0.5447201389226333,1.4013055486448966,1.6187352774863095,1.419548468468665,0.8808384368382793,0.7566150716115558,0.6248264105186281,0.7466567430833295,0.9913806047017242,1.5309197089941018,1.8055335239838035
11,0.5541153056545853,0.627234235065822,0.6979972923030455,1.0167133364512186,0.679386828138313,0.5075980479056285,0.25437028744082535,0.23971710743603927,0.2332151007244122,0.3101287603336461,0.4991720367288092,0.6246272039144699,0.9771825752182827,1.414775784969078,2.654151014290136,3.716950833925431,3.541767651990334,2.9526126796962258,2.1143064922678723,1.446541039014727,0.9630451610252356,0.6403886754625225,0.8373900825655092,1.175030151433687,1.9936700324423862,1.6093334225108349,1.471706933029921,1.7221303538259374,2.5377642231959747,3.306350680375494,2.779978285506091,2.2524153027735023,1.6492844666558766,1.212352878254206,1.3041629655999634,1.0371993437217801,0.7738256738345533,0.4324321178992811,0.5287380430174504,1.1528569306057743,2.0884311490871377,2.2119856689114625,2.512732394347542,2.873338982791899,3.126482025376224,1.7359983571157205,1.4422013378636651,1.1029154033013238,0.8743005763712416,0.4526370846100898,0.36701201065448397,0.325374499280685,0.4214100655044257,0.5590517756795645,0.9140648225044411,1.1071248823068993,1.081538993033014,1.000451935694445,1.2126493633168995,1.1563468937203984,1.2758043661162477,1.168033627249542,1.335815121620805,1.2702822806752838
12,1.3708203027359671,1.0610625816242876,0.6929529440729298,0.6026969693539033,0.30758808379858354,0.2289872471403071,0.18250909386343808,0.23927470538125695,0.2804954225228642,0.36583562017283044,0.6694541280737538,0.9754611483914478,1.5118241045304512,2.037052718051684,3.422853522311796,4.050067208330049,3.169629427959931,2.545048983308388,2.183261393416023,2.1554162846719365,1.6294110052087198,1.1620959704497917,1.2012532220787477,1.3803849837751847,1.830592221154773,1.2707619231060634,1.2250353407382693,1.190499705320687,1.6007097053194224,1.6741540808838078,1.7640773480117027,1.890777336205001,2.0977790923592647,2.209167988350179,2.8820604940424297,2.3096550196478374,1.4002435855837945,0.5383178757971355,0.46795546228929535,0.8427758453828794,2.0846620901700423,3.6015698812581074,5.459651710282484,6.3799799487827435,4.467603623960776,1.6292784798433497,0.8764612119196427,0.7219831951416371,0.7755016554607204,0.597378106206608,0.5493905625048409,0.5206172262746003,0.5407446990488489,0.620226935159297,0.720476477668562,0.9828001559630892,1.0734704581940018,1.4132940392373772,1.6107380906726032,1.4745821778482067,1.3924383015029616,1.3248641291059915,1.7793294778439634,2.002524249228702
13,4.962982932156573,2.779193218955026,1.2003156282382719,0.5472071006474147,0.18883726073455676,0.10495736034525602,0.10317371288687939,0.20820120945953197,0.34120699720576053,0.5664354498583802,1.0409308516274138,1.979347914148798,3.2681788049655607,3.897471134158781,4.211658704389942,3.5388538654778405,2.498403180382693,1.98699687523703,1.4304503519635718,1.3897366464188528,1.0609818389163403,1.1785880567093885,1.4853949301313896,2.3899491259989154,2.896607441455722,1.539023127260402,0.8720828775567433,0.5106083010304907,0.6161578667096822,0.6668996935174123,0.8177530838956297,1.0029547101183485,1.8318176949905216,4.037676247263596,7.2832523506672375,4.526580669061923,1.561271672571264,0.4043950743368641,0.29711283095218205,0.5329368919314342,1.8622362916285222,4.587814710620328,9.171354381837254,10.536664373706927,6.861168871437999,1.8632326897232339,0.779385316232617,0.622848593446355,0.9517548975965358,1.1414760448401322,1.1021217626110258,0.9009708548896193,0.5436118136115327,0.44821454324450094,0.34561432914367096,0.6040695380845715,0.8060268643582186,1.5867581579848413,1.749592139526532,1.7996492137047755,1.5436735880000316,1.4167299128232411,1.9116365533595931,2.4387096800252355
14,7.3017505789188855,4.041383504123961,1.988396590129706,0.9460043960732117,0.3297500860030123,0.13877345518466053,0.1249876040948633,0.23858913155415648,0.4056662890719092,0.5806576358839467,0.9957002338390696,1.9349027145103672,2.994306797066914,2.900324104220198,2.472686423742788,2.2010732350194155,1.865021067824547,1.570551509986105,1.0681670316101084,1.0165297815988013,0.9677627564586552,1.5647974426253275,2.2424690726620464,4.0106712771190836,4.036742318367033,2.3740016502330827,1.0286156731034368,0.538816897896452,0.5474488171734353,0.67770078996415,0.8518717725254985,0.9451686617733044,1.6880729282364622,3.6539363566338956,6.227437675127914,3.0150008186541553,1.0840232086952666,0.31556099009146393,0.27107711222880065,0.4710683186885626,1.8779889412608521,6.02819875624546,12.914524470942007,14.293810570622444,9.60142176016215,3.3562891161542807,1.786115003600289,1.4834051296536916,2.323430805040884,2.3033143168032923,1.7191621585350112,0.9742837222179375,0.6116739188083398,0.5526200821024384,0.44965419829995174,0.6813506903509632,0.8006788260685928,1.6827527482560245,1.7228695967502394,1.930120703470773,1.4320960020121394,1.4358279630185764,1.9871639617722021,2.990537044795961
15,5.050214743173912,3.6582662685317584,3.201464233052052,2.1925780348599937,0.9780680212429896,0.33883287809863666,0.24777974599995164,0.3937532842411221,0.5667165486788897,0.6922672581266937,0.8589317413183095,1.5374770579374317,2.4645773543592666,2.719086703206556,2.3124414822308323,2.268217315488249,2.2681108347042698,1.9869295267099765,1.084457928379205,0.9390120040108,1.123514941880134,2.669344778694492,3.6471792198335997,4.645074342124749,3.0646949935900074,1.8174059471564998,0.8065529525380857,0.5001718305726565,0.5670244696214923,0.8224761219439307,0.9230991753821165,0.6805279161234699,0.8967365732348883,1.5710983596056787,3.0724940155232394,1.7510739725125108,0.924843137735953,0.3677677945952642,0.3799524370987706,0.6041594650592773,1.7904673043022294,3.6495647554235133,5.805156812943712,6.460643901340016,6.3495006116737,3.4224576906996873,2.2514538752476474,2.3711004554207915,4.520945812340673,5.378804203756192,3.3860503377903353,1.4463424009216488,0.7808717149352129,0.6683628236854948,0.5108882758944835,0.6002792077277344,0.5752372834711831,1.0934999460103811,1.2906387300587756,2.0018783038593138,1.8163418327768603,1.8060700101605431,1.5844377165821313,1.6625613345097507
16,3.345607016053869,3.0039089423767487,3.536981944089103,3.187281136265101,1.8247142564646044,0.7391051556148345,0.580570660494565,0.7137015021761326,0.8333596832784407,0.7115191041359896,0.7786180560768009,1.0118913823394187,1.524518724173973,1.7980337589915805,2.144355737801172,2.5216047448882644,2.4432513246536796,2.144189916896848,1.452179637339733,1.8825099763349191,2.755643566886898,5.683856817662855,4.821631728203139,3.2035522727329444,1.530703343586732,1.0678419809050028,0.7617145021353127,0.6572044774639163,0.8010603249464343,1.2099097240972958,1.2665457648510523,0.698289019800159,0.5049116813833741,0.4712727419530537,0.7721768543626908,0.6824842955076557,0.779130452631908,0.547114840285254,0.5704718342434874,0.6705017861012024,1.3971702707814262,2.4458163970519564,3.059145044724674,2.7806242918640054,2.4442715422250116,2.0244722720203803,2.01447337967095,3.2193682390483414,6.028967946779863,6.657852774443695,3.789541748047427,1.8065656835678936,1.580680497274891,1.9889193503507236,1.978351755657173,1.548271832998997,0.9155846256686948,1.2119865500026392,1.6872195424740566,3.7120474686415275,3.695537981424443,2.922049016301039,1.589504576341937,1.1998732834064116
17,2.1986081349591164,2.525627333756124,3.6408400589036116,3.505884448775376,2.209142309279698,1.1211351425685596,1.0329228836505804,1.2833220724208168,1.1526154830017556,0.7205971275692158,0.5116116827368026,0.5731160147473879,0.9193205776792512,1.4044564337588765,2.0823588994264517,2.4442077224989784,2.1878619349515076,1.8796519573978143,1.5881850009713427,2.696243965961542,4.094096383334564,6.10660224624096,3.337841338095355,1.5777660135407197,0.78887022801421,0.7205203003535947,0.6883324831468942,0.6386735234526865,0.81057232403464,1.3123853165839132,1.5771707693775707,0.8177109284490955,0.4285886764865627,0.27124676899304867,0.36390817005619275,0.45283272041374856,0.7361674627412804,0.7097304377170046,0.6434295211891952,0.718389956576663,1.3157314525889259,2.01421902533691,1.7554254470282236,1.0734608027869623,0.7979756504277012,0.7127276810923113,0.7680141492104294,1.3189948691483866,2.5363975303999244,4.113819810248292,3.5552740671477867,2.736665770704613,2.6485362234930734,3.1483349944122043,2.934813834521518,2.1086306592071042,1.0814847910699392,1.103959397336209,1.491708074276774,3.7571811590414477,4.34967346911928,2.9192534460001256,1.1329832688572055,0.6265433581609575
18,2.2895597685157045,2.255355244601903,2.6970701115356697,3.027169491459473,2.7100821839675118,1.9269413353004279,1.9115839324700434,2.039421497532249,1.7517482287914088,0.83653433039152,0.45519887628354294,0.3459199987680482,0.5135100105173238,0.8015261619411781,1.1846218990742987,1.2570788059747855,0.9740694487259958,0.929764898600985,1.1852113084635312,2.804248790692331,4.470995480867876,4.9031042248797565,2.5577316413562343,1.5795746672202013,1.0302740981545007,1.079067195749692,0.8259384108087011,0.7231810884431713,0.7783814091504738,1.5630241645519372,2.1520446246099403,1.3068639912723747,0.46910466391304795,0.22173297190002034,0.23982685500809736,0.41116795463025263,0.7720960927555933,0.7923622791854414,0.5395944448616525,0.5153793020840957,0.9169663001589358,1.6721906070762504,1.5106346686183867,0.7415139372903736,0.43721936684793106,0.3612508428305034,0.4737915249812374,0.7370577827218251,1.196916617454976,1.7422073752447373,2.162859652704309,2.657942562410987,3.2292461789083817,3.976362916967711,4.175210398133345,4.093916091635391,2.3267625779557735,1.8476210401940656,1.623032865297802,3.0368058833088805,3.312150658389238,2.263140163779423,1.0397594443071891,0.6489538498045023
19,1.6562007234834906,1.4303153420699468,1.7006592260256659,2.540183478493305,3.3901893643737933,2.8622706507131808,2.3842796601707854,2.0819298815572465,1.5962369744732898,0.805589505065892,0.3694967487893456,0.2565949068487282,0.38881882143467483,0.7517544373237203,1.2044795674046958,1.0840777293464963,0.6396611871688813,0.45924861063875766,0.6129361717503167,1.5711566827317123,3.2929204218174366,3.936303780649732,2.635254681677191,2.1714760850856045,1.6076110145047973,1.7678764381139607,1.1042351011935545,1.0810806653714324,1.0309420773796092,2.1467575524050337,2.3078402701342986,1.3942245580487673,0.389414881026971,0.19959082713250234,0.21877133222039485,0.5123543223626176,1.0091523593091158,1.1310287462807054,0.7719248951221076,0.6844156368951662,1.0256152842502566,1.43781203536823,1.4145770023491107,0.7908582841888165,0.6182932706531336,0.4659884699725656,0.5917390473414372,0.6022104343369413,0.7541196702763401,0.874936526827995,1.5706157545272217,2.7163814306705896,3.298559472372751,2.7295031955581592,2.047409042772806,2.4154739440743986,1.8464255938431717,1.4483409072047997,0.7509788959023714,0.8172351755074759,0.8857079322668756,1.0084837732325032,0.8452751694218088,0.7379726234402212
20,2.2879580634162195,1.3445889513116698,1.180540158235593,1.9134899561738634,4.037983896887987,4.92687680416808,4.325564880676092,3.0557868481328594,2.1061826376626294,1.1900732089793595,0.6105583319934969,0.36291750734883055,0.46024372621857307,0.8068958450642649,1.304177680547873,0.8834022167400716,0.3751019649913022,0.18448642973623625,0.217364675906935,0.513234709668924,1.4143604587235978,2.5107461126460144,3.4530561667478317,4.17069963478111,3.265609172192282,2.342225883700423,1.1519334873891416,1.353762887680411,1.3480786854521587,2.5187367561771725,1.69938273729348,1.020308154000196,0.31239941407390803,0.2215403241427803,0.28511059941433037,0.7431456963567389,1.546098096703885,1.7576597400381058,1.4481655968695812,1.109383047876549,1.4134489332134932,1.4786854576824469,1.8156390541938972,1.4665872713900197,1.4186426390703935,0.9529133674284603,1.121166800172323,0.9741937297227719,1.133233729651229,0.7991854694942131,1.216326042272522,1.7503433976986826,2.5678170905031954,2.4169070828092627,2.1268141515776593,2.7676902294592742,2.0044129150194645,1.1855948017584212,0.4459759456928453,0.37869712860624927,0.5227699183181248,0.8775840606181962,1.2511158314083728,1.413859361358468
21,2.4921915383064754,1.3258831395332824,0.8514376133926086,1.0673762785598746,1.9512355278424813,3.5495361476082152,3.868896084142681,3.4905429415790583,1.8773236188797653,1.2694034240715968,0.7731769868333982,0.6031212857458954,0.7324017868003392,1.2647732553569595,2.446575869254007,1.481271568120254,0.53060263365718,0.16422287864932048,0.14404273313317842,0.24831560038199185,0.6948693793766045,1.567104364422676,3.029396803958166,3.7562750768016344,2.865227370603481,1.7553355490884281,0.9316257590745778,1.284205607924354,1.3899879229979675,2.3869421460956577,1.2338020499475282,0.8603660643014457,0.36810888447231555,0.3965519924226862,0.4609116465005987,0.9367862479267524,1.7206041713798879,2.3592472505511766,2.783151835708286,2.4181029970412187,3.0501823677987607,2.6934924392683026,3.057932730196988,3.068935595737513,3.400299039684985,2.5371500864624483,2.450479098886531,1.91089494572197,1.9711934343974997,1.043322270709565,1.330265109884317,1.735418494139204,3.3587846863827755,3.313349044664007,2.3518792663372006,1.8384370349464643,1.068954178413322,0.7329359393151391,0.3884101855583531,0.3243698856979057,0.42292426428858093,0.6608997851206306,1.2634155441412651,1.7205644998227934
22,3.722011171860315,1.6498694812919226,0.7272426752419618,0.6603249258036652,1.1359887189497204,2.96975734864217,4.219612817084124,4.8098234478218895,2.321204857190893,1.7915055156610493,1.2317801322535145,1.2666745954734009,1.1960281753953972,1.4987156269512578,2.0450755021464087,1.2304671820383808,0.5365077260735489,0.18134013221984513,0.13807718398298668,0.1777647977193315,0.4363731727312844,1.311889195108414,3.041251379078262,3.9568362715444323,2.2114262730661602,0.9460017103550769,0.36967943711244383,0.47281295289445424,0.6296764037382916,1.4602454265623288,1.1669113023825708,1.2713804322589624,0.9127993409825856,1.0980962605139912,1.0454353873339828,1.290141839391926,1.7565671257795215,2.0002996973432086,2.2786314685984426,2.0719609071788567,3.0412228656027533,3.2879839693043333,3.7173282201735898,4.360860145006533,4.99495754533739,4.1422804931981805,3.0506868622698224,2.2548754894647227,2.658905850818113,1.962910971804021,2.3410131847931215,2.2417560026989634,3.350432045557649,3.6965103157754076,3.0774325195352352,2.470913069523558,1.4717287554537215,1.334331301645067,1.0738759219080731,0.8848104133621876,0.8191324884168063,0.6968499517521171,1.244107538976638,1.786933200007845
23,2.9901044455591643,1.3780696269241743,0.4922340230850331,0.3549645509442553,0.5141120393560151,1.5460605862957646,2.1508595888708726,2.637814855229644,1.4697777157611531,1.603975880115841,1.34263747775999,1.5977482428361627,1.3400630644344067,1.568769334644996,2.011563777889458,1.907041739799758,1.568399504728725,0.8974631834455414,0.5762062709605518,0.49879132824705325,0.7817382712900707,2.65927427372315,4.995847700810444,5.512930988648184,1.807866217743728,0.6757557406700497,0.21467423878878142,0.22259831110105666,0.2716856480613738,0.750484479494872,0.9688107527269306,1.4622376534631538,1.1969742135698194,1.4107858795192845,1.1712914387161841,1.2101580670289185,1.2885301440317756,1.2950018999297281,1.268727972969323,1.1894978383908943,2.047244376886325,2.802725504988025,3.476354648557138,4.091566342960073,6.1251498352127,6.571130402317192,5.068292887220192,3.3565247955770827,3.8389461293650733,3.9173974017075497,4.571497640970772,4.128948334198138,4.171394962193192,3.5298135726271735,2.043109402482864,1.443235008983034,1.165001406244902,1.8546465329662327,2.209010113405911,1.7004459935497032,0.9540680735008715,0.5210843809107193,0.7184269391981051,1.0373767940968335
